"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06093001100","Census Tract 11, Siskiyou County, California",2012,0.266898608349901,0.345924453280318,0.744532803180915,23780,0.148608349900596,89.8
"1400000US06093001200","Census Tract 12, Siskiyou County, California",1261,0.351308485329104,0.295003965107058,0.769230769230769,25313,0.0753370340999207,95
"1400000US06095250103","Census Tract 2501.03, Solano County, California",4873,0.178534783500923,0.452698542991997,0.633695875230864,39639,0.426020931664273,96.6
"1400000US06095250104","Census Tract 2501.04, Solano County, California",2233,0.245409762651142,0.463502015226153,0.783699059561129,51845,0.183161665920287,95
"1400000US06095250105","Census Tract 2501.05, Solano County, California",6655,0.227047332832457,0.468670172802404,0.726671675432006,53209,0.225093914350113,95.6
"1400000US06095250106","Census Tract 2501.06, Solano County, California",4541,0.147764809513323,0.461792556705571,0.752697643690817,67358,0.246641708874697,98.7
"1400000US06095250200","Census Tract 2502, Solano County, California",4355,0.162342135476464,0.468886337543054,0.644316877152698,34296,0.4,96.6
"1400000US06095250300","Census Tract 2503, Solano County, California",3038,0.202435813034891,0.451283739302172,0.664911125740619,36413,0.455562870309414,94
"1400000US06095250400","Census Tract 2504, Solano County, California",3002,0.137574950033311,0.484343770819454,0.69053964023984,43810,0.286475682878081,96
"1400000US06095250501","Census Tract 2505.01, Solano County, California",2189,0.108725445408862,0.527638190954774,0.634993147555962,42150,0.519872087711284,87.9
"1400000US06095250502","Census Tract 2505.02, Solano County, California",3578,0.186975964225824,0.414197875908329,0.707098937954164,41372,0.390721073225266,97.1
"1400000US06095250601","Census Tract 2506.01, Solano County, California",5289,0.0988844772168652,0.50368689733409,0.601626016260163,40841,0.675174891283797,92.8
"1400000US06095250604","Census Tract 2506.04, Solano County, California",4017,0.182723425441872,0.44336569579288,0.768981827234254,47826,0.300472989793378,97.1
"1400000US06095250605","Census Tract 2506.05, Solano County, California",3630,0.205785123966942,0.436914600550964,0.822314049586777,51327,0.306611570247934,97.2
"1400000US06095250701","Census Tract 2507.01, Solano County, California",3529,0.122981014451686,0.50779257580051,0.568716350240861,36128,0.675828846698782,86.9
"1400000US06095250801","Census Tract 2508.01, Solano County, California",4135,0.124062877871826,0.510761789600967,0.681015719467956,43573,0.525755743651753,96
"1400000US06095250900","Census Tract 2509, Solano County, California",2654,0.149962321024868,0.484928409947249,0.531273549359457,20391,0.607385079125848,94.2
"1400000US06095251000","Census Tract 2510, Solano County, California",2654,0.117935192162773,0.445742275810098,0.666164280331575,37404,0.520346646571213,86.8
"1400000US06095251100","Census Tract 2511, Solano County, California",3124,0.122279129321383,0.477592829705506,0.552496798975672,38378,0.738796414852753,93.7
"1400000US06095251200","Census Tract 2512, Solano County, California",3663,0.120666120666121,0.525798525798526,0.524706524706525,31153,0.586950586950587,86.2
"1400000US06095251300","Census Tract 2513, Solano County, California",2969,0.192320646682385,0.413270461434827,0.753452340855507,43264,0.314584035028629,94.6
"1400000US06095251400","Census Tract 2514, Solano County, California",5899,0.162569927106289,0.475843363281912,0.720630615358535,41942,0.406679098152229,96.9
"1400000US06095251500","Census Tract 2515, Solano County, California",4326,0.0785945446139621,0.463476652797041,0.464401294498382,30677,0.697411003236246,89.3
"1400000US06095251600","Census Tract 2516, Solano County, California",2580,0.0918604651162791,0.501550387596899,0.639147286821705,31929,0.610852713178295,95.5
"1400000US06095251701","Census Tract 2517.01, Solano County, California",3211,0.159763313609467,0.554655870445344,0.749299283712239,41739,0.484895671130489,94.3
"1400000US06095251702","Census Tract 2517.02, Solano County, California",2623,0.120091498284407,0.487990850171559,0.642394205108654,41347,0.505146778497903,96.1
"1400000US06095251802","Census Tract 2518.02, Solano County, California",2770,0.191696750902527,0.402888086642599,0.542960288808664,25928,0.676173285198556,95.4
"1400000US06095251803","Census Tract 2518.03, Solano County, California",4846,0.121130829550144,0.46409409822534,0.581304168386298,42202,0.619686339248865,95.5
"1400000US06095251804","Census Tract 2518.04, Solano County, California",3485,0.172453371592539,0.471736011477762,0.700430416068867,44410,0.31219512195122,94.3
"1400000US06095251901","Census Tract 2519.01, Solano County, California",5119,0.208439148271147,0.441101777690955,0.644852510255909,37404,0.487204532135183,95.8
"1400000US06095251902","Census Tract 2519.02, Solano County, California",6173,0.13186457152114,0.471407743398672,0.594848533938118,35498,0.554025595334521,95.1
"1400000US06095251903","Census Tract 2519.03, Solano County, California",5963,0.151936944491028,0.442394767734362,0.59181619989938,41296,0.617977528089888,96.6
"1400000US06095252000","Census Tract 2520, Solano County, California",4739,0.285925300696349,0.370542308503904,0.791939227685166,57017,0.143068157839207,100
"1400000US06095252102","Census Tract 2521.02, Solano County, California",3900,0.194871794871795,0.475897435897436,0.723589743589744,56146,0.164871794871795,96.5
"1400000US06095252103","Census Tract 2521.03, Solano County, California",5753,0.201460107769859,0.520250304189119,0.735268555536242,46736,0.296193290457153,96.6
"1400000US06095252104","Census Tract 2521.04, Solano County, California",5659,0.124403604877187,0.417564940802262,0.723095953348648,77813,0.196677858278848,99.1
"1400000US06095252105","Census Tract 2521.05, Solano County, California",3305,0.186686838124054,0.402420574886536,0.766111951588502,72578,0.117700453857791,96.9
"1400000US06095252106","Census Tract 2521.06, Solano County, California",4186,0.211657907310081,0.35236502627807,0.752986144290492,60481,0.124223602484472,97.2
"1400000US06095252107","Census Tract 2521.07, Solano County, California",3739,0.199251136667558,0.4150842471249,0.747258625300883,70646,0.171971115271463,98.1
"1400000US06095252108","Census Tract 2521.08, Solano County, California",3153,0.193466539803362,0.42721217887726,0.706945765937203,53722,0.18744053282588,96.6
"1400000US06095252201","Census Tract 2522.01, Solano County, California",9421,0.153168453455047,0.4751087994905,0.705339135972827,70562,0.201677104341365,97
"1400000US06095252202","Census Tract 2522.02, Solano County, California",11383,0.12017921461829,0.440832820873232,0.675129579197048,59924,0.298954581393306,98.6
"1400000US06095252305","Census Tract 2523.05, Solano County, California",5336,0.15835832083958,0.453335832083958,0.720577211394303,56673,0.188905547226387,99.4
"1400000US06095252306","Census Tract 2523.06, Solano County, California",3353,0.223978526692514,0.369818073367134,0.668654935878318,57454,0.360274381151208,97.2
"1400000US06095252310","Census Tract 2523.10, Solano County, California",2913,0.275317542052866,0.362856162032269,0.78922073463783,81453,0.180226570545829,98.4
"1400000US06095252311","Census Tract 2523.11, Solano County, California",4312,0.145176252319109,0.477272727272727,0.734230055658627,69193,0.366187384044527,98.9
"1400000US06095252312","Census Tract 2523.12, Solano County, California",4038,0.115156017830609,0.467558197127291,0.635463100544824,52440,0.37369985141159,99.3
"1400000US06095252313","Census Tract 2523.13, Solano County, California",5627,0.263373022925182,0.415141283099342,0.746578994135419,54437,0.264617025057757,99
"1400000US06095252314","Census Tract 2523.14, Solano County, California",4221,0.135276000947643,0.471926083866382,0.64060649135276,41086,0.413172234067756,95.4
"1400000US06095252315","Census Tract 2523.15, Solano County, California",4035,0.194052044609665,0.431474597273854,0.704337050805452,55747,0.328624535315985,96.8
"1400000US06095252316","Census Tract 2523.16, Solano County, California",3498,0.134648370497427,0.509148084619783,0.622069754145226,45000,0.324757004002287,92.7
"1400000US06095252317","Census Tract 2523.17, Solano County, California",10131,0.0873556411015694,0.544763596880861,0.647912348238081,58219,0.341131181522061,97.3
"1400000US06095252401","Census Tract 2524.01, Solano County, California",4705,0.101594048884166,0.485015940488842,0.585122210414453,40689,0.656748140276302,90.9
"1400000US06095252402","Census Tract 2524.02, Solano County, California",5549,0.0670391061452514,0.502252658136601,0.515408181654352,31629,0.573076229951343,87.8
"1400000US06095252501","Census Tract 2525.01, Solano County, California",2816,0.106178977272727,0.455610795454545,0.562855113636364,29215,0.719105113636364,92.1
"1400000US06095252502","Census Tract 2525.02, Solano County, California",2106,0.0688509021842355,0.618708452041785,0.613960113960114,30014,0.43019943019943,97
"1400000US06095252604","Census Tract 2526.04, Solano County, California",3900,0.110769230769231,0.54,0.54051282051282,41680,0.551025641025641,90.9
"1400000US06095252605","Census Tract 2526.05, Solano County, California",6226,0.0973337616447157,0.499357532926438,0.516382910375843,35238,0.649855444908448,89.4
"1400000US06095252606","Census Tract 2526.06, Solano County, California",5465,0.11747483989021,0.492040256175663,0.492589204025618,38293,0.691308325709058,91
"1400000US06095252607","Census Tract 2526.07, Solano County, California",3898,0.0628527449974346,0.509492047203694,0.483324781939456,34951,0.723191380194972,95.8
"1400000US06095252608","Census Tract 2526.08, Solano County, California",4160,0.0793269230769231,0.427163461538462,0.475480769230769,34888,0.672355769230769,95.4
"1400000US06095252610","Census Tract 2526.10, Solano County, California",3134,0.120612635609445,0.498404594767071,0.610721123165284,42432,0.501276324186343,98.1
"1400000US06095252611","Census Tract 2526.11, Solano County, California",4011,0.0653203689852905,0.5018698578908,0.472201446023436,30439,0.652954375467464,93.9
"1400000US06095252702","Census Tract 2527.02, Solano County, California",6598,0.126401939981813,0.507426492876629,0.601849045165202,48771,0.399818126705062,94.3
"1400000US06095252703","Census Tract 2527.03, Solano County, California",4437,0.0984899707009241,0.499211178724363,0.554428668018932,38209,0.550371872887086,93.7
"1400000US06095252704","Census Tract 2527.04, Solano County, California",5410,0.117929759704251,0.495378927911275,0.673752310536044,44821,0.447134935304991,94.2
"1400000US06095252705","Census Tract 2527.05, Solano County, California",5937,0.141148728313963,0.485935657739599,0.684689236988378,48719,0.479198248273539,94.8
"1400000US06095252706","Census Tract 2527.06, Solano County, California",4087,0.108881820406166,0.479324688035234,0.603376559823832,57830,0.464643993149009,94.8
"1400000US06095252707","Census Tract 2527.07, Solano County, California",5233,0.148671889929295,0.4649340722339,0.619912096311867,37266,0.498757882667686,95.5
"1400000US06095252801","Census Tract 2528.01, Solano County, California",3014,0,0.558062375580624,0.514930325149303,52292,0.30557398805574,99
"1400000US06095252802","Census Tract 2528.02, Solano County, California",938,0,0.536247334754797,0.489339019189765,32216,0.361407249466951,100
"1400000US06095252903","Census Tract 2529.03, Solano County, California",3857,0.280269639616282,0.353383458646617,0.744879439979259,67155,0.124449053668654,94.1
"1400000US06095252904","Census Tract 2529.04, Solano County, California",7116,0.157813378302417,0.497048903878583,0.669196177627881,59351,0.342327150084317,94.6
"1400000US06095252908","Census Tract 2529.08, Solano County, California",3993,0.106937139994991,0.524167292762334,0.639869772101177,41492,0.221136989732031,97.8
"1400000US06095252909","Census Tract 2529.09, Solano County, California",3471,0.0530106597522328,0.493229616825122,0.607605877268799,51867,0.284932296168251,95.8
"1400000US06095252910","Census Tract 2529.10, Solano County, California",5610,0.114616755793226,0.508377896613191,0.664349376114082,55671,0.323351158645276,95.2
"1400000US06095252911","Census Tract 2529.11, Solano County, California",4818,0.565794935657949,0.198422581984226,0.841635533416355,47614,0.163345786633458,99.1
"1400000US06095252912","Census Tract 2529.12, Solano County, California",5668,0.138320395201129,0.431721947776994,0.706069160197601,71672,0.232886379675371,99.2
"1400000US06095252913","Census Tract 2529.13, Solano County, California",4856,0.0885502471169687,0.471787479406919,0.664538714991763,60077,0.316103789126853,95.6
"1400000US06095252914","Census Tract 2529.14, Solano County, California",6330,0.111690363349131,0.513112164296998,0.621169036334913,52215,0.355134281200632,95
"1400000US06095252915","Census Tract 2529.15, Solano County, California",5326,0.108336462636125,0.465452497183627,0.66466391288021,70158,0.312617348854675,96.9
"1400000US06095253101","Census Tract 2531.01, Solano County, California",5512,0.154027576197388,0.509071117561684,0.667271407837446,50054,0.347786647314949,95.2
"1400000US06095253105","Census Tract 2531.05, Solano County, California",6584,0.105710814094775,0.507442284325638,0.613456865127582,41157,0.433019441069259,95.8
"1400000US06095253106","Census Tract 2531.06, Solano County, California",3675,0.087891156462585,0.542312925170068,0.664761904761905,54274,0.325170068027211,93.1
"1400000US06095253107","Census Tract 2531.07, Solano County, California",6141,0.163328448135483,0.487054225696141,0.614232209737828,39593,0.402865982738968,95
"1400000US06095253108","Census Tract 2531.08, Solano County, California",4747,0.122393090372867,0.468085106382979,0.625658310511902,46054,0.323362123446387,96.9
